iter	RMSE
985	57064.15288
986	57060.94624
987	57059.74132
988	57058.17756
989	57052.64597
990	57051.23057
991	57045.27924
992	57044.5712
993	57039.33915
994	57035.19426
995	57033.06092
996	57027.62561
997	57026.08862
998	57025.88049
999	57019.83388
1000	57016.48608
1001	57007.27118
1002	57005.66925
1003	57004.28727
1004	57003.19221
1005	56999.80852
1006	56997.39063
1007	56995.63795
1008	56994.91763
1009	56991.29831
1010	56985.88613
1011	56984.40912
1012	56982.52553
1013	56976.60259
1014	56975.53784
1015	56975.33307
1016	56974.02452
1017	56972.3859
1018	56970.01403
1019	56963.83359
1020	56959.51108
1021	56950.44295
1022	56948.15746
1023	56944.33391
1024	56942.01986
1025	56941.36003
1026	56939.85255
1027	56935.08513
1028	56933.65075
1029	56930.58935
1030	56925.34888
1031	56920.08656
1032	56915.54076
1033	56912.41606
1034	56905.98445
1035	56905.3662
1036	56904.40434
1037	56899.62016
1038	56898.20321
1039	56892.99196
1040	56889.24184
1041	56885.10017
1042	56883.44326
1043	56882.83577
1044	56879.21849
1045	56876.26865
1046	56873.02299
1047	56872.37063
1048	56866.84776
1049	56865.30306
1050	56861.73084
1051	56858.7214
1052	56854.65761
1053	56851.54886
1054	56844.0177
1055	56838.08148
1056	56836.36082
1057	56834.91389
1058	56832.51209
1059	56830.02808
1060	56823.07774
1061	56820.63979
1062	56811.0758
1063	56810.48632
1064	56807.23319
1065	56804.82592
1066	56800.80334
1067	56798.86533
1068	56794.98475
1069	56794.33725
1070	56792.97554
1071	56787.02433
1072	56784.71
1073	56782.59797
1074	56778.43331
1075	56773.78631
1076	56772.32593
1077	56765.73919
1078	56762.64049
1079	56759.95282
1080	56755.99743
1081	56751.5314
1082	56747.22893
1083	56744.25637
1084	56740.54001
1085	56736.70294
1086	56735.71795
1087	56734.00943
1088	56729.37173
1089	56718.46742
1090	56715.53383
1091	56712.7065
1092	56707.58176
1093	56702.58397
1094	56700.02814
1095	56699.71177
1096	56697.49673
1097	56694.43463
1098	56689.9056
1099	56686.19344
1100	56683.98663
1101	56679.71505
1102	56674.51849
1103	56665.57944
1104	56660.94736
1105	56659.866
1106	56652.05906
1107	56647.16653
1108	56644.35836
1109	56638.52742
1110	56633.59732
1111	56624.00866
1112	56622.35362
1113	56622.04229
1114	56619.48464
1115	56615.91825
1116	56611.62119
1117	56610.09903
1118	56607.24478
1119	56604.24144
1120	56597.65475
1121	56595.41444
1122	56591.46081
1123	56590.43523
1124	56589.76897
1125	56583.47547
1126	56575.96065
1127	56574.34985
1128	56570.11922
1129	56566.23402
1130	56565.90984
1131	56561.0757
1132	56559.42386
1133	56554.97029
1134	56554.71326
1135	56551.9652
1136	56551.34027
1137	56548.61353
1138	56544.69908
1139	56541.50385
1140	56540.14158
1141	56537.66328
1142	56534.60724
1143	56534.34716
1144	56534.04321
1145	56532.10814
1146	56531.55098
1147	56524.00481
1148	56523.63117
1149	56520.75892
1150	56517.63541
1151	56516.11856
1152	56511.97515
1153	56508.52669
1154	56505.04126
1155	56502.39032
1156	56500.82914
1157	56499.4626
1158	56493.49892
1159	56493.19137
1160	56490.68715
1161	56489.36874
1162	56484.43144
1163	56479.85351
1164	56479.60609
1165	56472.59889
1166	56470.10216
1167	56468.49934
1168	56467.10175
1169	56464.51635
1170	56460.03961
1171	56458.35049
1172	56452.2894
1173	56450.28857
1174	56448.20385
1175	56445.42727
1176	56441.50454
1177	56438.77456
1178	56434.14338
1179	56425.41844
1180	56422.03526
1181	56418.90517
1182	56415.2508
1183	56412.51107
1184	56410.96321
1185	56408.87393
1186	56407.84474
1187	56403.59325
1188	56402.37539
1189	56401.70489
1190	56396.31337
1191	56393.41301
1192	56390.05658
1193	56386.34191
1194	56386.03557
1195	56383.5557
1196	56383.31669
1197	56379.6297
1198	56378.39929
1199	56375.59529
1200	56373.70477
1201	56371.72247
1202	56371.1663
1203	56369.22024
1204	56369.02478
1205	56365.59808
1206	56362.90492
