iter	Passed	Remaining
1678	11002	3106
1679	11009	3099
1680	11015	3092
1681	11028	3088
1682	11033	3081
1683	11039	3074
1684	11045	3067
1685	11051	3061
1686	11057	3054
1687	11063	3047
1688	11069	3040
1689	11076	3034
1690	11082	3027
1691	11088	3021
1692	11094	3014
1693	11101	3007
1694	11107	3001
1695	11113	2994
1696	11119	2988
1697	11125	2981
1698	11133	2974
1699	11140	2968
1700	11146	2961
1701	11152	2955
1702	11158	2948
1703	11163	2941
1704	11168	2934
1705	11175	2928
1706	11180	2921
1707	11186	2914
1708	11192	2907
1709	11198	2901
1710	11204	2894
1711	11209	2887
1712	11215	2880
1713	11220	2873
1714	11226	2867
1715	11232	2860
1716	11238	2853
1717	11243	2846
1718	11249	2840
1719	11255	2833
1720	11260	2826
1721	11267	2820
1722	11273	2813
1723	11280	2806
1724	11287	2800
1725	11293	2794
1726	11298	2787
1727	11302	2779
1728	11310	2773
1729	11316	2766
1730	11321	2760
1731	11332	2754
1732	11340	2748
1733	11348	2742
1734	11357	2736
1735	11367	2730
1736	11377	2724
1737	11386	2718
1738	11391	2712
1739	11398	2705
1740	11404	2698
1741	11410	2692
1742	11416	2685
1743	11422	2678
1744	11427	2671
1745	11433	2665
1746	11439	2658
1747	11445	2651
1748	11451	2645
1749	11456	2638
1750	11461	2631
1751	11467	2624
1752	11473	2617
1753	11479	2611
1754	11485	2604
1755	11492	2598
1756	11498	2591
1757	11503	2584
1758	11510	2578
1759	11516	2571
1760	11522	2564
1761	11528	2558
1762	11534	2551
1763	11540	2544
1764	11545	2537
1765	11551	2531
1766	11563	2526
1767	11570	2519
1768	11575	2512
1769	11581	2506
1770	11587	2499
1771	11594	2492
1772	11600	2486
1773	11606	2479
1774	11611	2472
1775	11617	2466
1776	11624	2459
1777	11630	2453
1778	11636	2446
1779	11642	2439
1780	11648	2432
1781	11653	2426
1782	11659	2419
1783	11665	2412
1784	11672	2406
1785	11678	2399
1786	11684	2393
1787	11690	2386
1788	11697	2379
1789	11702	2373
1790	11709	2366
1791	11715	2360
1792	11720	2353
1793	11726	2346
1794	11732	2339
1795	11738	2333
1796	11745	2326
1797	11751	2320
1798	11757	2313
1799	11763	2306
1800	11769	2300
1801	11775	2293
1802	11781	2287
1803	11790	2280
1804	11797	2274
1805	11803	2267
1806	11809	2261
1807	11814	2254
1808	11820	2247
1809	11826	2241
1810	11832	2234
1811	11838	2227
1812	11844	2221
1813	11850	2214
1814	11856	2208
1815	11863	2201
1816	11869	2194
1817	11875	2188
1818	11881	2181
1819	11887	2174
1820	11893	2168
1821	11899	2161
1822	11905	2155
1823	11912	2148
1824	11917	2141
1825	11924	2135
1826	11930	2128
1827	11936	2122
1828	11943	2115
1829	11949	2109
1830	11956	2102
1831	11963	2096
1832	11970	2089
1833	11976	2083
1834	11981	2076
1835	11986	2069
1836	11991	2062
1837	11999	2056
1838	12005	2049
1839	12013	2043
1840	12020	2037
1841	12026	2030
1842	12032	2023
1843	12039	2017
1844	12045	2010
1845	12052	2004
1846	12059	1997
1847	12065	1991
1848	12072	1984
1849	12077	1978
1850	12084	1971
1851	12089	1964
1852	12093	1957
1853	12099	1951
1854	12105	1944
1855	12111	1938
1856	12116	1931
1857	12123	1924
1858	12129	1918
1859	12134	1911
1860	12140	1904
1861	12145	1898
1862	12151	1891
1863	12157	1884
1864	12163	1878
1865	12170	1871
1866	12176	1865
1867	12183	1858
1868	12189	1852
1869	12195	1845
1870	12202	1839
1871	12208	1832
1872	12214	1826
1873	12220	1819
1874	12226	1812
1875	12232	1806
1876	12238	1799
1877	12244	1793
1878	12251	1786
1879	12263	1780
1880	12275	1775
1881	12286	1769
1882	12297	1763
1883	12303	1756
1884	12309	1750
1885	12316	1743
1886	12322	1737
1887	12328	1730
1888	12334	1723
1889	12340	1717
1890	12348	1710
1891	12355	1704
1892	12362	1697
1893	12367	1691
1894	12374	1684
1895	12380	1678
1896	12388	1671
1897	12393	1665
1898	12399	1658
1899	12405	1651
1900	12411	1645
1901	12418	1638
1902	12424	1632
1903	12430	1625
1904	12436	1618
1905	12441	1612
1906	12448	1605
1907	12456	1599
1908	12462	1592
1909	12469	1586
1910	12475	1579
1911	12482	1573
1912	12489	1566
1913	12496	1560
1914	12500	1553
1915	12506	1547
1916	12512	1540
1917	12518	1533
1918	12524	1527
